법정동코드,법정동명,위도,경도
4777037044,경상북도 영덕군 병곡면 각리리,36.56721,129.381686
4777037045,경상북도 영덕군 병곡면 사천리,36.548663,129.38626
4777037046,경상북도 영덕군 병곡면 신평리,36.554207,129.398353
4777037047,경상북도 영덕군 병곡면 송천리,36.557196,129.404239
4777037049,경상북도 영덕군 병곡면 덕천리,36.564913,129.419646
4777038034,경상북도 영덕군 창수면 인량리,36.552379,129.368834
4777038035,경상북도 영덕군 창수면 가산리,36.556333,129.341748
4777038036,경상북도 영덕군 창수면 신기리,36.549549,129.336624
4777038037,경상북도 영덕군 창수면 신리리,36.577638,129.28677
4777038038,경상북도 영덕군 창수면 갈천리,36.59646,129.292977
4777038039,경상북도 영덕군 창수면 창수리,36.586568,129.254541
4777038040,경상북도 영덕군 창수면 미곡리,36.587414,129.339059
4777038041,경상북도 영덕군 창수면 오촌리,36.611861,129.321022
4777038042,경상북도 영덕군 창수면 삼계리,36.630066,129.312596
4777038043,경상북도 영덕군 창수면 수리,36.647055,129.303191
4777038044,경상북도 영덕군 창수면 인천리,36.634066,129.289426
4777038045,경상북도 영덕군 창수면 보림리,36.638848,129.264732
4777038046,경상북도 영덕군 창수면 백청리,36.653845,129.247205
4782025021,경상북도 청도군 화양읍 동상리,35.648975,128.706438
4782025022,경상북도 청도군 화양읍 서상리,35.648174,128.703166
4782025023,경상북도 청도군 화양읍 신봉리,35.644294,128.700435
4782025024,경상북도 청도군 화양읍 교촌리,35.644754,128.709504
4782025025,경상북도 청도군 화양읍 동천리,35.649399,128.712721
4782025026,경상북도 청도군 화양읍 합천리,35.655221,128.709031
4782025027,경상북도 청도군 화양읍 범곡리,35.647243,128.729622
4782025028,경상북도 청도군 화양읍 송북리,35.655228,128.728356
4782025029,경상북도 청도군 화양읍 눌미리,35.659622,128.715318
4782025030,경상북도 청도군 화양읍 고평리,35.671649,128.715245
4782025031,경상북도 청도군 화양읍 소라리,35.663985,128.727303
4782025032,경상북도 청도군 화양읍 진라리,35.67292,128.738256
4782025033,경상북도 청도군 화양읍 삼신리,35.692401,128.717139
4782025034,경상북도 청도군 화양읍 다로리,35.704566,128.716716
4782025035,경상북도 청도군 화양읍 송금리,35.709927,128.723989
4782025036,경상북도 청도군 화양읍 유등리,35.678751,128.701222
4782025037,경상북도 청도군 화양읍 토평리,35.665699,128.684139
4782025321,경상북도 청도군 청도읍 고수리,35.644191,128.742438
4782025322,경상북도 청도군 청도읍 송읍리,35.66096,128.74696
4782025323,경상북도 청도군 청도읍 무등리,35.669294,128.750905
4782025324,경상북도 청도군 청도읍 덕암리,35.690543,128.74556
4782025325,경상북도 청도군 청도읍 내리,35.685665,128.751791
4782025326,경상북도 청도군 청도읍 안인리,35.679924,128.757577
4782025327,경상북도 청도군 청도읍 운산리,35.680505,128.776207
4782025328,경상북도 청도군 청도읍 부야리,35.664547,128.781572
4782025329,경상북도 청도군 청도읍 원정리,35.649985,128.759226
4782025330,경상북도 청도군 청도읍 구미리,35.636929,128.757293
4782025331,경상북도 청도군 청도읍 월곡리,35.629029,128.756765
4782025332,경상북도 청도군 청도읍 원리,35.611489,128.760039
4782025333,경상북도 청도군 청도읍 거연리,35.603737,128.771233
4782025334,경상북도 청도군 청도읍 신도리,35.594165,128.760143
4782025335,경상북도 청도군 청도읍 상리,35.598389,128.720874
4782025336,경상북도 청도군 청도읍 평양리,35.591374,128.731928
4782025337,경상북도 청도군 청도읍 음지리,35.585563,128.740753
4782025338,경상북도 청도군 청도읍 초현리,35.573374,128.758096
4782025339,경상북도 청도군 청도읍 유호리,35.573484,128.770347
4782025340,경상북도 청도군 청도읍 내호리,35.570923,128.774885
4782025341,경상북도 청도군 청도읍 사촌리,35.577694,128.791482
4782031031,경상북도 청도군 각남면 칠성리,35.646087,128.68833
4782031032,경상북도 청도군 각남면 화리,35.641544,128.68238
4782031033,경상북도 청도군 각남면 일곡리,35.638196,128.679824
4782031034,경상북도 청도군 각남면 구곡리,35.639454,128.671719
4782031035,경상북도 청도군 각남면 예리리,35.643431,128.660269
4782031036,경상북도 청도군 각남면 신당리,35.635413,128.645161
4782031037,경상북도 청도군 각남면 녹명리,35.632894,128.636965
4782031038,경상북도 청도군 각남면 사리,35.615753,128.661027
4782031039,경상북도 청도군 각남면 함박리,35.613259,128.640907
4782031040,경상북도 청도군 각남면 옥산리,35.613022,128.630148
4782032033,경상북도 청도군 풍각면 송서리,35.64109,128.620062
4782032034,경상북도 청도군 풍각면 봉기리,35.640681,128.606731
4782032035,경상북도 청도군 풍각면 현리리,35.647446,128.602439
4782032036,경상북도 청도군 풍각면 성곡리,35.664605,128.577982
4782032037,경상북도 청도군 풍각면 수월리,35.666003,128.55977
4782032038,경상북도 청도군 풍각면 화산리,35.64758,128.554921
4782032039,경상북도 청도군 풍각면 금곡리,35.636578,128.552759
4782032040,경상북도 청도군 풍각면 안산리,35.624605,128.570758
4782032041,경상북도 청도군 풍각면 흑석리,35.626305,128.590955
4782032042,경상북도 청도군 풍각면 월봉리,35.609047,128.589051
4782032043,경상북도 청도군 풍각면 차산리,35.623188,128.606126
4782032044,경상북도 청도군 풍각면 덕양리,35.621532,128.616628
4782033029,경상북도 청도군 각북면 명대리,35.651234,128.623295
4782033030,경상북도 청도군 각북면 우산리,35.656173,128.610312
4782033031,경상북도 청도군 각북면 삼평리,35.670253,128.59728
4782033032,경상북도 청도군 각북면 남산리,35.692626,128.577031
4782033033,경상북도 청도군 각북면 덕촌리,35.702134,128.586685
4782033034,경상북도 청도군 각북면 지슬리,35.717102,128.593792
4782033035,경상북도 청도군 각북면 금천리,35.721509,128.575247
4782033036,경상북도 청도군 각북면 오산리,35.713281,128.567651
4782034038,경상북도 청도군 이서면 칠엽리,35.676638,128.626642
4782034039,경상북도 청도군 이서면 대전리,35.656116,128.634283
4782034040,경상북도 청도군 이서면 가금리,35.646725,128.637726
4782034041,경상북도 청도군 이서면 구라리,35.651934,128.655879
4782034042,경상북도 청도군 이서면 서원리,35.65582,128.672448
4782034043,경상북도 청도군 이서면 각계리,35.661472,128.654633
4782034044,경상북도 청도군 이서면 학산리,35.666173,128.66595
4782034045,경상북도 청도군 이서면 수야리,35.675119,128.648814
4782034046,경상북도 청도군 이서면 금촌리,35.677294,128.663387
4782034048,경상북도 청도군 이서면 문수리,35.694477,128.660443
4782034049,경상북도 청도군 이서면 고철리,35.675007,128.679679
4782034050,경상북도 청도군 이서면 양원리,35.688151,128.687024
4782034051,경상북도 청도군 이서면 신촌리,35.696571,128.675629
4782034052,경상북도 청도군 이서면 칠곡리,35.699643,128.696287
4782034053,경상북도 청도군 이서면 대곡리,35.712608,128.696337
4782034054,경상북도 청도군 이서면 팔조리,35.707005,128.683495
4782034055,경상북도 청도군 이서면 흥선리,35.686696,128.659502
4782035032,경상북도 청도군 운문면 대천리,35.716621,128.913251
4782035033,경상북도 청도군 운문면 순지리,35.721997,128.932818
4782035034,경상북도 청도군 운문면 방음리,35.704059,128.949638
4782035035,경상북도 청도군 운문면 오진리,35.702318,128.974773
4782035036,경상북도 청도군 운문면 신원리,35.67739,128.974915
4782035038,경상북도 청도군 운문면 공암리,35.757264,128.955879
4782035039,경상북도 청도군 운문면 지촌리,35.772608,128.96532
4782035040,경상북도 청도군 운문면 봉하리,35.800746,128.971129
4782035041,경상북도 청도군 운문면 정상리,35.814716,128.967164
4782035042,경상북도 청도군 운문면 마일리,35.820871,128.9898
4782035043,경상북도 청도군 운문면 방지리,35.714929,128.913972
4782036031,경상북도 청도군 금천면 동곡리,35.693278,128.890472
4782036032,경상북도 청도군 금천면 사전리,35.723468,128.881319
4782036033,경상북도 청도군 금천면 김전리,35.733834,128.858095
4782036034,경상북도 청도군 금천면 갈지리,35.743425,128.864493
4782036035,경상북도 청도군 금천면 소천리,35.742982,128.9013
4782036036,경상북도 청도군 금천면 방지리,35.710013,128.90695
4782036037,경상북도 청도군 금천면 임당리,35.695866,128.914518
4782036038,경상북도 청도군 금천면 신지리,35.675287,128.896026
4782036039,경상북도 청도군 금천면 박곡리,35.668165,128.916648
4782036040,경상북도 청도군 금천면 오봉리,35.658884,128.90599
4782037041,경상북도 청도군 매전면 남양리,35.652638,128.884121
4782037042,경상북도 청도군 매전면 당호리,35.672559,128.872679
4782037043,경상북도 청도군 매전면 금곡리,35.681187,128.865765
4782037044,경상북도 청도군 매전면 동산리,35.668611,128.852589
4782037045,경상북도 청도군 매전면 북지리,35.652897,128.840734
4782037046,경상북도 청도군 매전면 용산리,35.65549,128.826261
4782037047,경상북도 청도군 매전면 온막리,35.642098,128.834621
4782037048,경상북도 청도군 매전면 호화리,35.644859,128.850559
4782037049,경상북도 청도군 매전면 장연리,35.63058,128.850799
4782037050,경상북도 청도군 매전면 예전리,35.627534,128.821367
4782037051,경상북도 청도군 매전면 내리,35.611005,128.835869
4782037052,경상북도 청도군 매전면 지전리,35.609069,128.812664
4782037053,경상북도 청도군 매전면 송원리,35.619755,128.796051
4782037054,경상북도 청도군 매전면 구촌리,35.598511,128.814031
4782037055,경상북도 청도군 매전면 하평리,35.692089,128.832358
4782037056,경상북도 청도군 매전면 상평리,35.705653,128.824613
4782037057,경상북도 청도군 매전면 관하리,35.712278,128.811314
4782037058,경상북도 청도군 매전면 금천리,35.727001,128.80762
4782037059,경상북도 청도군 매전면 덕산리,35.699626,128.801631
4782037060,경상북도 청도군 매전면 두곡리,35.710127,128.791842
4783025321,경상북도 고령군 대가야읍 쾌빈리,35.733657,128.26878
4783025322,경상북도 고령군 대가야읍 고아리,35.724263,128.269835
4783025323,경상북도 고령군 대가야읍 헌문리,35.730112,128.270567
4783025324,경상북도 고령군 대가야읍 장기리,35.722629,128.279639
4783025325,경상북도 고령군 대가야읍 연조리,35.731449,128.26642
4783025326,경상북도 고령군 대가야읍 지산리,35.724033,128.26024
4783025327,경상북도 고령군 대가야읍 본관리,35.753149,128.275668
4783025328,경상북도 고령군 대가야읍 중화리,35.744699,128.245569
4783025329,경상북도 고령군 대가야읍 저전리,35.75379,128.231597
4783025330,경상북도 고령군 대가야읍 내상리,35.756931,128.22191
4783025331,경상북도 고령군 대가야읍 신리,35.748653,128.217
4783025332,경상북도 고령군 대가야읍 외리,35.702745,128.2756
4783025333,경상북도 고령군 대가야읍 내곡리,35.697264,128.289848
4783031031,경상북도 고령군 덕곡면 가륜리,35.790418,128.214599
4783031032,경상북도 고령군 덕곡면 원송리,35.788916,128.208311
4783031033,경상북도 고령군 덕곡면 노리,35.801497,128.185695
4783031034,경상북도 고령군 덕곡면 백리,35.812679,128.197661
4783031035,경상북도 고령군 덕곡면 옥계리,35.768291,128.184264
4783031036,경상북도 고령군 덕곡면 용흥리,35.775205,128.199288
4783031037,경상북도 고령군 덕곡면 본리리,35.775558,128.219199
4783031038,경상북도 고령군 덕곡면 예리,35.778696,128.232784
4783031039,경상북도 고령군 덕곡면 반성리,35.767643,128.247562
4783031040,경상북도 고령군 덕곡면 후암리,35.760808,128.255873
4783032030,경상북도 고령군 운수면 봉평리,35.772574,128.295362
4783032031,경상북도 고령군 운수면 대평리,35.7934,128.284829
4783032032,경상북도 고령군 운수면 신간리,35.792318,128.318275
4783032033,경상북도 고령군 운수면 법리,35.773345,128.303845
4783032034,경상북도 고령군 운수면 유리,35.764444,128.304043
4783032035,경상북도 고령군 운수면 팔산리,35.764206,128.322703
4783032036,경상북도 고령군 운수면 운산리,35.754624,128.295765
4783032037,경상북도 고령군 운수면 월산리,35.762828,128.274436
4783032038,경상북도 고령군 운수면 화암리,35.784008,128.266689
4783033035,경상북도 고령군 성산면 어곡리,35.747232,128.362117
4783033036,경상북도 고령군 성산면 득성리,35.751109,128.373012
4783033037,경상북도 고령군 성산면 삼대리,35.744047,128.384539
4783033038,경상북도 고령군 성산면 오곡리,35.729754,128.399657
4783033039,경상북도 고령군 성산면 강정리,35.755899,128.379434
4783033040,경상북도 고령군 성산면 무계리,35.777989,128.388734
4783033041,경상북도 고령군 성산면 박곡리,35.766946,128.379623
4783033042,경상북도 고령군 성산면 대흥리,35.769831,128.36648
4783033043,경상북도 고령군 성산면 용소리,35.777984,128.353299
4783033044,경상북도 고령군 성산면 상용리,35.785415,128.352119
4783033045,경상북도 고령군 성산면 고탄리,35.759541,128.354539
4783033046,경상북도 고령군 성산면 기족리,35.749107,128.346447
4783033047,경상북도 고령군 성산면 기산리,35.745143,128.333316
4783033048,경상북도 고령군 성산면 사부리,35.740418,128.313791
4783034031,경상북도 고령군 다산면 평리리,35.825749,128.454115
4783034032,경상북도 고령군 다산면 호촌리,35.822135,128.46409
4783034033,경상북도 고령군 다산면 곽촌리,35.833382,128.451185
4783034034,경상북도 고령군 다산면 상곡리,35.825977,128.447448
4783034035,경상북도 고령군 다산면 좌학리,35.820066,128.441735
4783034036,경상북도 고령군 다산면 월성리,35.817548,128.421565
4783034037,경상북도 고령군 다산면 노곡리,35.841393,128.41016
4783034038,경상북도 고령군 다산면 나정리,35.828467,128.397779
4783034039,경상북도 고령군 다산면 벌지리,35.813294,128.397224
4783034040,경상북도 고령군 다산면 송곡리,35.794179,128.386568
4783035032,경상북도 고령군 개진면 양전리,35.720557,128.298738
4783035033,경상북도 고령군 개진면 반운리,35.709993,128.305049
4783035034,경상북도 고령군 개진면 신안리,35.7138,128.313715
4783035035,경상북도 고령군 개진면 직리,35.718089,128.319591
4783035036,경상북도 고령군 개진면 개포리,35.708305,128.345365
4783035037,경상북도 고령군 개진면 오사리,35.717066,128.362824
4783035038,경상북도 고령군 개진면 구곡리,35.713959,128.38216
4783035039,경상북도 고령군 개진면 옥산리,35.704738,128.393182
4783035040,경상북도 고령군 개진면 부리,35.709923,128.422025
4783035041,경상북도 고령군 개진면 생리,35.717039,128.416236
4783035042,경상북도 고령군 개진면 인안리,35.724268,128.417416
4783036034,경상북도 고령군 우곡면 도진리,35.678194,128.341428
4783036035,경상북도 고령군 우곡면 예곡리,35.66057,128.364823
4783036036,경상북도 고령군 우곡면 답곡리,35.646711,128.376114
4783036037,경상북도 고령군 우곡면 봉산리,35.636821,128.379669
4783036038,경상북도 고령군 우곡면 포리,35.62629,128.378803
4783036039,경상북도 고령군 우곡면 객기리,35.618286,128.372009
4783036040,경상북도 고령군 우곡면 월오리,35.651571,128.347645
4783036041,경상북도 고령군 우곡면 연리,35.63439,128.367603
4783036042,경상북도 고령군 우곡면 대곡리,35.660608,128.323424
4783036043,경상북도 고령군 우곡면 사전리,35.668915,128.308271
4783036044,경상북도 고령군 우곡면 야정리,35.679255,128.328715
4783036045,경상북도 고령군 우곡면 속리,35.685553,128.314844
4783036046,경상북도 고령군 우곡면 사촌리,35.698821,128.324624
4783037037,경상북도 고령군 쌍림면 귀원리,35.680605,128.242015
4783037038,경상북도 고령군 쌍림면 송림리,35.681367,128.222521
4783037039,경상북도 고령군 쌍림면 산당리,35.681035,128.208465
4783037040,경상북도 고령군 쌍림면 백산리,35.67683,128.207893
4783037041,경상북도 고령군 쌍림면 하거리,35.678433,128.199412
4783037042,경상북도 고령군 쌍림면 신촌리,35.671065,128.188185
4783037043,경상북도 고령군 쌍림면 산주리,35.671527,128.175307
4783037044,경상북도 고령군 쌍림면 매촌리,35.675086,128.234028
4783037045,경상북도 고령군 쌍림면 합가리,35.660073,128.222098
4783037046,경상북도 고령군 쌍림면 신곡리,35.673914,128.254939
4783037047,경상북도 고령군 쌍림면 평지리,35.666426,128.275427
4783037048,경상북도 고령군 쌍림면 안화리,35.690278,128.265774
4783037049,경상북도 고령군 쌍림면 안림리,35.693527,128.256439
4783037050,경상북도 고령군 쌍림면 고곡리,35.703981,128.248319
4783037051,경상북도 고령군 쌍림면 월막리,35.708073,128.230662
4783037052,경상북도 고령군 쌍림면 용리,35.722706,128.219365
4784025021,경상북도 성주군 성주읍 경산리,35.917791,128.284526
4784025022,경상북도 성주군 성주읍 대흥리,35.918481,128.263014
4784025023,경상북도 성주군 성주읍 대황리,35.905927,128.264795
4784025024,경상북도 성주군 성주읍 성산리,35.911457,128.292558
4784025025,경상북도 성주군 성주읍 삼산리,35.928392,128.301073
4784025026,경상북도 성주군 성주읍 학산리,35.943654,128.295842
4784025027,경상북도 성주군 성주읍 금산리,35.940974,128.279931
4784025028,경상북도 성주군 성주읍 예산리,35.924636,128.287413
4784025029,경상북도 성주군 성주읍 백전리,35.924817,128.277054
4784025030,경상북도 성주군 성주읍 용산리,35.935796,128.258292
4784031034,경상북도 성주군 선남면 용신리,35.921808,128.390742
4784031035,경상북도 성주군 선남면 도흥리,35.903417,128.384614
4784031036,경상북도 성주군 선남면 선원리,35.87214,128.377558
4784031037,경상북도 성주군 선남면 소학리,35.888937,128.378878
4784031038,경상북도 성주군 선남면 도성리,35.887104,128.368733
4784031039,경상북도 성주군 선남면 동암리,35.893316,128.347148
4784031040,경상북도 성주군 선남면 취곡리,35.891852,128.332322
4784031041,경상북도 성주군 선남면 신부리,35.902432,128.331174
4784031042,경상북도 성주군 선남면 성원리,35.917695,128.31928
4784031043,경상북도 성주군 선남면 문방리,35.936338,128.34817
4784031044,경상북도 성주군 선남면 오도리,35.920092,128.357434
4784031045,경상북도 성주군 선남면 관화리,35.903572,128.352676
4784031046,경상북도 성주군 선남면 유서리,35.881406,128.342524
4784031047,경상북도 성주군 선남면 명포리,35.876292,128.315661
4784031048,경상북도 성주군 선남면 장학리,35.885952,128.302581
4784032040,경상북도 성주군 용암면 덕평리,35.832679,128.307828
4784032041,경상북도 성주군 용암면 본리리,35.842037,128.319169
4784032042,경상북도 성주군 용암면 상언리,35.842063,128.335739
4784032043,경상북도 성주군 용암면 용정리,35.828289,128.336985
4784032044,경상북도 성주군 용암면 선송리,35.820419,128.346883
4784032045,경상북도 성주군 용암면 용계리,35.81045,128.361699
4784032046,경상북도 성주군 용암면 사곡리,35.835809,128.356284
4784032047,경상북도 성주군 용암면 동락리,35.84613,128.370395
4784032048,경상북도 성주군 용암면 기산리,35.855327,128.353317
4784032049,경상북도 성주군 용암면 운산리,35.859288,128.345677
4784032050,경상북도 성주군 용암면 문명리,35.868902,128.358892
4784032053,경상북도 성주군 용암면 중거리,35.881228,128.276045
4784032054,경상북도 성주군 용암면 마월리,35.863675,128.285362
4784032055,경상북도 성주군 용암면 계상리,35.852236,128.276654
4784032056,경상북도 성주군 용암면 대봉리,35.841306,128.285235
4784032057,경상북도 성주군 용암면 상신리,35.846256,128.260298
4784032058,경상북도 성주군 용암면 죽전리,35.873101,128.243668
4784033035,경상북도 성주군 수륜면 백운리,35.797365,128.152362
4784033036,경상북도 성주군 수륜면 신파리,35.828832,128.187486
4784033037,경상북도 성주군 수륜면 적송리,35.835529,128.186437
4784033038,경상북도 성주군 수륜면 봉양리,35.84355,128.17246
4784033039,경상북도 성주군 수륜면 신정리,35.851722,128.195732
4784033040,경상북도 성주군 수륜면 수성리,35.864261,128.184627
4784033041,경상북도 성주군 수륜면 송계리,35.875358,128.207675
4784033042,경상북도 성주군 수륜면 수륜리,35.830654,128.213415
4784033043,경상북도 성주군 수륜면 오천리,35.817197,128.222766
4784033044,경상북도 성주군 수륜면 계정리,35.79954,128.230812
4784033045,경상북도 성주군 수륜면 남은리,35.801335,128.255733
4784033046,경상북도 성주군 수륜면 보월리,35.812721,128.265391
4784033047,경상북도 성주군 수륜면 작은리,35.84464,128.235479
4784033048,경상북도 성주군 수륜면 성리,35.8239,128.198787
4784034030,경상북도 성주군 가천면 창천리,35.885018,128.164616
4784034031,경상북도 성주군 가천면 화죽리,35.870857,128.164823
4784034032,경상북도 성주군 가천면 동원리,35.860303,128.162886
4784034033,경상북도 성주군 가천면 마수리,35.853074,128.143155
4784034034,경상북도 성주군 가천면 법전리,35.864262,128.133896
4784034035,경상북도 성주군 가천면 신계리,35.853927,128.100126
4784034036,경상북도 성주군 가천면 용사리,35.857521,128.110362
4784034037,경상북도 성주군 가천면 금봉리,35.883813,128.141152
4784034038,경상북도 성주군 가천면 중산리,35.903842,128.154464
4784035028,경상북도 성주군 금수면 광산리,35.918097,128.174422
4784035029,경상북도 성주군 금수면 명천리,35.915557,128.199816
4784035030,경상북도 성주군 금수면 어은리,35.93284,128.172484
4784035031,경상북도 성주군 금수면 후평리,35.939974,128.147654
4784035032,경상북도 성주군 금수면 봉두리,35.925026,128.135058
4784035033,경상북도 성주군 금수면 무학리,35.928832,128.104381
4784035034,경상북도 성주군 금수면 영천리,35.91872,128.071439
4784036030,경상북도 성주군 대가면 칠봉리,35.90047,128.236643
4784036031,경상북도 성주군 대가면 옥성리,35.911835,128.240348
4784036032,경상북도 성주군 대가면 용흥리,35.923644,128.245423
4784036033,경상북도 성주군 대가면 흥산리,35.922748,128.216771
4784036034,경상북도 성주군 대가면 옥련리,35.910753,128.221167
4784036035,경상북도 성주군 대가면 금산리,35.896362,128.20894
4784036036,경상북도 성주군 대가면 옥화리,35.893359,128.194168
4784036037,경상북도 성주군 대가면 대천리,35.881607,128.185332
4784036038,경상북도 성주군 대가면 도남리,35.897248,128.182627
4784037031,경상북도 성주군 벽진면 봉계리,35.932837,128.226568
4784037032,경상북도 성주군 벽진면 매수리,35.940707,128.202066
4784037033,경상북도 성주군 벽진면 외기리,35.957477,128.195878
4784037034,경상북도 성주군 벽진면 봉학리,35.974349,128.185253
4784037035,경상북도 성주군 벽진면 용암리,36.011591,128.193298
4784037036,경상북도 성주군 벽진면 자산리,35.976457,128.215129
4784037037,경상북도 성주군 벽진면 운정리,35.955228,128.226311
4784037038,경상북도 성주군 벽진면 가암리,35.942319,128.240705
4784037039,경상북도 성주군 벽진면 수촌리,35.950584,128.216289
4784038032,경상북도 성주군 초전면 대장리,35.974965,128.260998
4784038033,경상북도 성주군 초전면 칠선리,35.962295,128.267429
4784038034,경상북도 성주군 초전면 용성리,35.947688,128.261136
4784038035,경상북도 성주군 초전면 문덕리,35.966147,128.248649
4784038036,경상북도 성주군 초전면 자양리,35.976239,128.239552
4784038037,경상북도 성주군 초전면 고산리,35.991629,128.241702
4784038038,경상북도 성주군 초전면 월곡리,36.017365,128.225282
4784038039,경상북도 성주군 초전면 소성리,36.028964,128.241964
4784038040,경상북도 성주군 초전면 용봉리,36.019693,128.269281
4784038041,경상북도 성주군 초전면 봉정리,36.000497,128.26013
4784038042,경상북도 성주군 초전면 동포리,35.987681,128.258071
4784038043,경상북도 성주군 초전면 어산리,35.992382,128.272394
4784039031,경상북도 성주군 월항면 대산리,35.93557,128.323415
4784039032,경상북도 성주군 월항면 유월리,35.958299,128.331819
4784039033,경상북도 성주군 월항면 안포리,35.949826,128.3151
4784039034,경상북도 성주군 월항면 용각리,35.964982,128.305691
4784039035,경상북도 성주군 월항면 보암리,35.963187,128.293297
4784039036,경상북도 성주군 월항면 장산리,35.975439,128.280604
4784039037,경상북도 성주군 월항면 수죽리,35.981255,128.30052
4784039038,경상북도 성주군 월항면 지방리,35.991326,128.295262
4784039039,경상북도 성주군 월항면 인촌리,36.005959,128.295312
4785025021,경상북도 칠곡군 왜관읍 왜관리,35.988619,128.399599
4785025022,경상북도 칠곡군 왜관읍 석전리,36.00045,128.407919
4785025023,경상북도 칠곡군 왜관읍 매원리,35.994218,128.432979
4785025024,경상북도 칠곡군 왜관읍 봉계리,36.001354,128.455405
4785025025,경상북도 칠곡군 왜관읍 삼청리,35.982111,128.428121
4785025026,경상북도 칠곡군 왜관읍 금산리,35.963627,128.412399
4785025027,경상북도 칠곡군 왜관읍 낙산리,35.940569,128.411456
4785025028,경상북도 칠곡군 왜관읍 금남리,35.925071,128.409764
4785025029,경상북도 칠곡군 왜관읍 아곡리,36.010471,128.427285
4785025321,경상북도 칠곡군 북삼읍 율리,36.054457,128.344226
4785025322,경상북도 칠곡군 북삼읍 어로리,36.046851,128.331817
4785025323,경상북도 칠곡군 북삼읍 보손리,36.052277,128.316164
4785025324,경상북도 칠곡군 북삼읍 숭오리,36.066417,128.32233
4785025325,경상북도 칠곡군 북삼읍 인평리,36.067404,128.341997
4785025326,경상북도 칠곡군 북삼읍 오평리,36.056394,128.380052
4785025621,경상북도 칠곡군 석적읍 성곡리,36.072012,128.431634
4785025622,경상북도 칠곡군 석적읍 중리,36.077025,128.411357
4785025623,경상북도 칠곡군 석적읍 남율리,36.069775,128.401087
4785025624,경상북도 칠곡군 석적읍 포남리,36.043317,128.417455
4785025625,경상북도 칠곡군 석적읍 중지리,36.020785,128.409754
4785025626,경상북도 칠곡군 석적읍 반계리,36.027089,128.431669
4785025627,경상북도 칠곡군 석적읍 망정리,36.044403,128.446095
4785025628,경상북도 칠곡군 석적읍 도개리,36.048395,128.467731
4785031036,경상북도 칠곡군 지천면 신리,35.959237,128.488269
4785031037,경상북도 칠곡군 지천면 송정리,35.957889,128.471412
4785031038,경상북도 칠곡군 지천면 금호리,35.949162,128.441208
4785031039,경상북도 칠곡군 지천면 연화리,35.966252,128.450451
4785031040,경상북도 칠곡군 지천면 달서리,35.982392,128.482277
4785031041,경상북도 칠곡군 지천면 백운리,36.012674,128.486392
4785031042,경상북도 칠곡군 지천면 창평리,35.977371,128.494817
4785031043,경상북도 칠곡군 지천면 심천리,35.963361,128.509032
4785031044,경상북도 칠곡군 지천면 덕산리,35.940217,128.494119
4785031045,경상북도 칠곡군 지천면 영오리,35.927467,128.485165
4785031046,경상북도 칠곡군 지천면 오산리,35.907395,128.483828
4785031047,경상북도 칠곡군 지천면 용산리,35.899815,128.498237
4785031048,경상북도 칠곡군 지천면 연호리,35.923755,128.50605
4785031049,경상북도 칠곡군 지천면 낙산리,35.936068,128.526946
4785031050,경상북도 칠곡군 지천면 황학리,36.029372,128.484226
4785032030,경상북도 칠곡군 동명면 금암리,35.987349,128.554562
4785032031,경상북도 칠곡군 동명면 송산리,35.990745,128.540756
4785032032,경상북도 칠곡군 동명면 가천리,36.01613,128.53794
4785032033,경상북도 칠곡군 동명면 학명리,36.029783,128.545229
4785032034,경상북도 칠곡군 동명면 남원리,36.01513,128.5829
4785032035,경상북도 칠곡군 동명면 득명리,36.012028,128.608164
4785032036,경상북도 칠곡군 동명면 기성리,36.003927,128.599661
4785032037,경상북도 칠곡군 동명면 구덕리,35.981979,128.570712
4785032038,경상북도 칠곡군 동명면 봉암리,35.970765,128.552186
4785033034,경상북도 칠곡군 가산면 다부리,36.043934,128.520689
4785033035,경상북도 칠곡군 가산면 금화리,36.065155,128.542197
4785033036,경상북도 칠곡군 가산면 가산리,36.049995,128.592713
4785033037,경상북도 칠곡군 가산면 응추리,36.040851,128.60978
4785033038,경상북도 칠곡군 가산면 용수리,36.060154,128.613177
4785033039,경상북도 칠곡군 가산면 천평리,36.080531,128.538288
4785033041,경상북도 칠곡군 가산면 심곡리,36.114233,128.499441
4785033043,경상북도 칠곡군 가산면 학하리,36.100808,128.485624
4785033044,경상북도 칠곡군 가산면 학상리,36.093389,128.498993
4785033045,경상북도 칠곡군 가산면 학산리,36.053095,128.499707
4785033046,경상북도 칠곡군 가산면 석우리,36.102666,128.541493
4785033047,경상북도 칠곡군 가산면 송학리,36.10199,128.520108
4785036028,경상북도 칠곡군 약목면 복성리,36.036307,128.360085
4785036029,경상북도 칠곡군 약목면 동안리,36.035576,128.371666
4785036030,경상북도 칠곡군 약목면 남계리,36.028912,128.358506
4785036031,경상북도 칠곡군 약목면 교리,36.047339,128.361742
4785036032,경상북도 칠곡군 약목면 덕산리,36.041813,128.39076
4785036033,경상북도 칠곡군 약목면 무림리,36.024294,128.376897
4785036034,경상북도 칠곡군 약목면 관호리,36.010796,128.387752
4785037028,경상북도 칠곡군 기산면 죽전리,35.988037,128.382244
4785037029,경상북도 칠곡군 기산면 평복리,35.991386,128.365858
4785037030,경상북도 칠곡군 기산면 영리,35.973861,128.361624
4785037031,경상북도 칠곡군 기산면 행정리,35.966421,128.372064
4785037032,경상북도 칠곡군 기산면 봉산리,35.991785,128.343093
